name,specialization,latitude,longitude,hospital_name
DR. MUHAMMAD HASSAN SHAIKH,NEUROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. NADEEM A. MEMON,NEUROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
PROF.SYED RAZA HUSSAIN RIZVI,NEUROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. INAM E KHUDA,NEUROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. ALI HASSAN,NEUROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. ANIL DAS,NEUROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. ABDUL MALIK (NEUROLOGIST),NEUROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
Dr. Bashir .A. Soomro       ,NEUROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
Asst. Prof.  Shazma Khan,NEUROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. SHAHNAZ SHAH,NEUROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. NAVEEDUDDIN AHMED,NEUROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
"MUBASHIRA HASHMI, DR.",NEUROPHYSIOLOGIST,24.85369521,67.03996306,NICVD
"BHOJO A. KHEALANI, DR.",NEUROPHYSIOLOGIST,24.85369521,67.03996306,NICVD
"FEROZA SALEEM, DR.",NEUROPHYSIOLOGIST,24.85369521,67.03996306,NICVD
Dr. Irfan Ullah Shah,NEUROSURGEON,24.94434275,67.13907265,Dow
Dr. Badar Uddin Ujjan,NEUROSURGEON,24.94434275,67.13907265,Dow
Aneela Darbar,NEUROSURGEON,24.89232084,67.07542773,Agha Khan
Saqib Bakhshi,NEUROSURGEON,24.89232084,67.07542773,Agha Khan
Ahsan Ali Khan,NEUROSURGEON,24.89232084,67.07542773,Agha Khan
Syed Ather Enam,NEUROSURGEON,24.89232084,67.07542773,Agha Khan
Altaf Ali Laghari,NEUROSURGEON,24.89232084,67.07542773,Agha Khan
Ehsan Bari,NEUROSURGEON,24.89232084,67.07542773,Agha Khan
Shahzad Shamim,NEUROSURGEON,24.89232084,67.07542773,Agha Khan
Saad Akhtar Khan,NEUROSURGEON,24.89232084,67.07542773,Agha Khan
Gohar Javed,NEUROSURGEON,24.89232084,67.07542773,Agha Khan
Ms. Munazza Haq,NUTRITIONIST,24.89111874,67.06600414,Liaquat National
Syeda Tooba Ali,NUTRITIONIST,24.89232084,67.07542773,Agha Khan
Shihabuddin Saqib,NUTRITIONIST,24.89232084,67.07542773,Agha Khan
Hira Shaikh,NUTRITIONIST,24.89232084,67.07542773,Agha Khan
Sana Azfar,NUTRITIONIST,24.89232084,67.07542773,Agha Khan
Farah Syed,NUTRITIONIST,24.89232084,67.07542773,Agha Khan
Hafsah Qasim Uddin Khan,NUTRITIONIST,24.89232084,67.07542773,Agha Khan
Salma Siddiqui,NUTRITIONIST,24.89232084,67.07542773,Agha Khan
Dr. Farah Hameed,OBSTETRICS & GYNECOLOGIST,24.8176517,67.11176696,Indus
Dr. Ayesha Saba,OBSTETRICS & GYNECOLOGIST,24.8176517,67.11176696,Indus
Dr. Sameera Ehtisham,OBSTETRICS & GYNECOLOGIST,24.8176517,67.11176696,Indus
Dr. Sanam Imtiaz,OBSTETRICS & GYNECOLOGIST,24.8176517,67.11176696,Indus
Dr. Aisha Syed Wali,OBSTETRICS & GYNECOLOGIST,24.8176517,67.11176696,Indus
Ayesha Malik,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Nuruddin Mohammed,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Duriya Rehmani,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Lumaan Sheikh,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Erum Khalid,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Iffat Ahmed,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Khalida Khanum Naqvi,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Rukhsana Mughal,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Aliya Begum Aziz,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Ghulam Zainab,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Rozilla Sadia Khan,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Sidrah Nausheen,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Tahira Yasmeen Naru,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Shazia Masheer,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Novera Ghayoor Chughtai,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Zaheena Shamsul Islam,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Sumaira Naz,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Dur E-Shahwar,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Urooj Kashif,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Uzma Chishti,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Aziza Kapadia,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Nadeem Zuberi,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Hiba Arshad Shaikh,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Nida Najmi,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Munazza Akhtar,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Azra Amerjee,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Anum Aziz,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Saba Aslam,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Shelina Bhamani,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Salva Nadeem,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Nighat Ali Shah,OBSTETRICS AND GYNAECOLOGIST,24.89232084,67.07542773,Agha Khan
Dr. Rabia Farooqui,OBSTETRICS AND GYNAECOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Bakhtawar Dahri,OBSTETRICS AND GYNAECOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Qurat Ul Aman Siddiqui,OBSTETRICS AND GYNAECOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Salma Batool Naqvi,OBSTETRICS AND GYNAECOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Aisha Taj,OBSTETRICS AND GYNAECOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Brig. Mubushra Samina,OBSTETRICS AND GYNAECOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Uzma Shabab,OBSTETRICS AND GYNAECOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Shahnaz Hussaini,OBSTETRICS AND GYNAECOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Maria Jabeen,OBSTETRICS AND GYNAECOLOGIST,24.89111874,67.06600414,Liaquat National
Prof. Dr. Kaniz Zehra Naqvi,OBSTETRICS AND GYNAECOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Tahira Yasmeen,OBSTETRICS AND GYNAECOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Shaheen Zafar,OBSTETRICS AND GYNAECOLOGIST,24.89111874,67.06600414,Liaquat National
Prof. Dr. Haleema Hashmi,OBSTETRICS AND GYNAECOLOGIST,24.89111874,67.06600414,Liaquat National
"ZOHARA SAMAD, DR.",OBSTETRICS AND GYNEACOLOGIST,24.85369521,67.03996306,NICVD
"HURIYAH, DR.",OBSTETRICS AND GYNEACOLOGIST,24.85369521,67.03996306,NICVD
"SAJIDA BROHI, DR.",OBSTETRICS AND GYNEACOLOGIST,24.85369521,67.03996306,NICVD
"SALMA BATOOL NAQVI, DR.",OBSTETRICS AND GYNEACOLOGIST,24.85369521,67.03996306,NICVD
"HALEEMA YASMIN, DR.",OBSTETRICS AND GYNEACOLOGIST,24.85369521,67.03996306,NICVD
"SAMINA, DR.",OBSTETRICS AND GYNEACOLOGIST,24.85369521,67.03996306,NICVD
"KHADIJA BANO, PROF.",OBSTETRICS AND GYNEACOLOGIST,24.85369521,67.03996306,NICVD
"KHALIDA NASREEN ABDULLAH, PROF.",OBSTETRICS AND GYNEACOLOGIST,24.85369521,67.03996306,NICVD
"BRIG. AYSHA SHAHID, DR.",OBSTETRICS AND GYNEACOLOGIST,24.85369521,67.03996306,NICVD
"ALIA BANO, DR.",OBSTETRICS AND GYNEACOLOGIST,24.85369521,67.03996306,NICVD
"ZEENAT EVA KHAN, DR.",OBSTETRICS AND GYNEACOLOGIST,24.85369521,67.03996306,NICVD
"KHALIDA KHANUM, DR.",OBSTETRICS AND GYNEACOLOGIST,24.85369521,67.03996306,NICVD
"IRAM ASGHAR, DR.",OBSTETRICS AND GYNEACOLOGIST,24.85369521,67.03996306,NICVD
Madam Najma Adam,OCCUPATIONAL THERAPIST,24.81441837,67.02243839,South City Hospital
"NAILA ANJUM ZAHID, PROF.",ONCOLOGIST,24.85369521,67.03996306,NICVD
"HIRA KHAN AFRIDI, DR.",ONCOLOGIST,24.85369521,67.03996306,NICVD
Dr. Samiullah Khan Niazi,ONCOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Maryum Nouman,ONCOLOGIST,24.94434275,67.13907265,Dow
Dr. Batool Memon,ONCOLOGIST,24.94434275,67.13907265,Dow
DR. REENA KUMARI,ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. QURAT UL AIN BADAR,ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. ATIF MANSHA,ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
Dr Reena Kumari,ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. MUHAMMAD NAUMAN ZAHIR,ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. ADNAN ABDUL JABBAR,ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. ABDUL QAYYUM,ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
PROF. M.JAWAID A. MALLICK,ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. M. NAUMAN ZAHIR,ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. ASIF HUSSAIN OSMANI,ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. ASIF HUSAIN OSMANI,ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
Prof. Dr. Naila A. Zahid,ONCOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Abne Hasan,ONCOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Hira Khan Afridi,ONCOLOGIST,24.89111874,67.06600414,Liaquat National
DR. RABBIA KHAN,ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
"SABA AL-KHAIRY, DR.",OPHTHALMOLOGIST,24.85369521,67.03996306,NICVD
"SIDRA SHAKIL, DR.",OPHTHALMOLOGIST,24.85369521,67.03996306,NICVD
"MUHAMMAD ALI TAHIR, DR.",OPHTHALMOLOGIST,24.85369521,67.03996306,NICVD
"ISRAR AHMED, PROF.",OPHTHALMOLOGIST,24.85369521,67.03996306,NICVD
Ahmed Maqsood Burq,OPHTHALMOLOGIST,24.89232084,67.07542773,Agha Khan
Sharmeen Akram,OPHTHALMOLOGIST,24.89232084,67.07542773,Agha Khan
Shaukat Ali Chippa,OPHTHALMOLOGIST,24.89232084,67.07542773,Agha Khan
Rehman Siddiqui,OPHTHALMOLOGIST,24.89232084,67.07542773,Agha Khan
Salim Mahar,OPHTHALMOLOGIST,24.89232084,67.07542773,Agha Khan
Attiya Zehra Rizvi,OPHTHALMOLOGIST,24.89232084,67.07542773,Agha Khan
Haroon Tayyab,OPHTHALMOLOGIST,24.89232084,67.07542773,Agha Khan
Karim Damji,OPHTHALMOLOGIST,24.89232084,67.07542773,Agha Khan
Irfan Jeeva,OPHTHALMOLOGIST,24.89232084,67.07542773,Agha Khan
Rashid Baig,OPHTHALMOLOGIST,24.89232084,67.07542773,Agha Khan
Abdul Sami Memon,OPHTHALMOLOGIST,24.89232084,67.07542773,Agha Khan
Zubaida Sirang,OPHTHALMOLOGIST,24.89232084,67.07542773,Agha Khan
DR. ALI ZIA,OPHTHALMOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
Dr. FAIZA MUSHTAQUE,OPHTHALMOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR.QURAT UL AIN SALEEM,OPHTHALMOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. AMBER KHALID,OPHTHALMOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. SYED SHUJAAT ALI SHAH,OPHTHALMOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. SHARJEEL SULTAN,OPHTHALMOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. HINA NASREEN NAWAZ,OPHTHALMOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. SABEEN ABBASI,OPHTHALMOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. MIR AMJAD ALI,OPHTHALMOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR SABEEN ABBASI,OPHTHALMOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. ATEEQ REHMAN,OPHTHALMOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR ASGHAR ALI SHAIKH,OPHTHALMOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
Prof. Dr. Abdul Hameed Siddiqui,OPHTHALMOLOGIST,24.89111874,67.06600414,Liaquat National
Prof. Dr. Zeeshan Kamil,OPHTHALMOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Khalid  Mehmood,OPHTHALMOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Zaheer Sultan,OPHTHALMOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Muhammad Hamza Khan,OPHTHALMOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Tanveer Chaudhry,OPHTHALMOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Khalid Ahmed Bhambha,OPHTHALMOLOGIST,24.89111874,67.06600414,Liaquat National
Prof. Dr. Imran Ghayoor,OPHTHALMOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Uzma Naz,OPHTHALMOLOGIST,24.89111874,67.06600414,Liaquat National
Prof. Dr. Munira Shakir,OPHTHALMOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Ataur Rehman,OPHTHALMOLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Shahab Ul Hasan Siddiqui,OPHTHALMOLOGIST,24.89111874,67.06600414,Liaquat National
Prof. Nisar Ahmed Siyal,OPHTHALMOLOGIST,24.94434275,67.13907265,Dow
Dr. Muhammad Adnan,OPHTHALMOLOGIST,24.94434275,67.13907265,Dow
Dr. Farnaz Siddiqui,OPHTHALMOLOGIST,24.94434275,67.13907265,Dow
Prof. Dr. Syed Shahid Noor,ORTHOPAEDIC SURGEON,24.89111874,67.06600414,Liaquat National
Prof. Dr. Zaki Idrees,ORTHOPAEDIC SURGEON,24.89111874,67.06600414,Liaquat National
Dr. Syed Amir Ali Shah,ORTHOPAEDIC SURGEON,24.89111874,67.06600414,Liaquat National
Dr. Muhammad Kazim Rahim,ORTHOPAEDIC SURGEON,24.89111874,67.06600414,Liaquat National
Prof. Dr. Intikhab Taufiq,ORTHOPAEDIC SURGEON,24.89111874,67.06600414,Liaquat National
Dr. Muhammad Sufyan,ORTHOPAEDIC SURGEON,24.89111874,67.06600414,Liaquat National
Dr. Muhammad Asif Peracha,ORTHOPAEDIC SURGEON,24.89111874,67.06600414,Liaquat National
Dr. Nasir Ahmed,ORTHOPAEDIC SURGEON,24.89111874,67.06600414,Liaquat National
Haroon Ur Rashid,ORTHOPAEDIC SURGEON,24.89232084,67.07542773,Agha Khan
Tashfeen Ahmad,ORTHOPAEDIC SURGEON,24.89232084,67.07542773,Agha Khan
Mansoor Ali Khan,ORTHOPAEDIC SURGEON,24.89232084,67.07542773,Agha Khan
Mujahid Jamil,ORTHOPAEDIC SURGEON,24.89232084,67.07542773,Agha Khan
Pervaiz Hashmi,ORTHOPAEDIC SURGEON,24.89232084,67.07542773,Agha Khan
Naveed Muhammad Juman,ORTHOPAEDIC SURGEON,24.89232084,67.07542773,Agha Khan
Shahryar Noordin,ORTHOPAEDIC SURGEON,24.89232084,67.07542773,Agha Khan
Masood Umer,ORTHOPAEDIC SURGEON,24.89232084,67.07542773,Agha Khan
Rizwan Haroon Rashid,ORTHOPAEDIC SURGEON,24.89232084,67.07542773,Agha Khan
Riaz Hussain Lakdawala,ORTHOPAEDIC SURGEON,24.89232084,67.07542773,Agha Khan
Yasir Mohib,ORTHOPAEDIC SURGEON,24.89232084,67.07542773,Agha Khan
DR. NASEEM MUNSHI,ORTHOPEDIC & SPINAL SURGERY,24.81744784,67.00775898,Ziauddin Hospital
DR. MOHAMMAD SOHAIL RAFI,ORTHOPEDIC & SPINAL SURGERY,24.81744784,67.00775898,Ziauddin Hospital
DR.ATHAR MUNIRUDDIN SIDDQUI,ORTHOPEDIC & SPINAL SURGERY,24.81744784,67.00775898,Ziauddin Hospital
DR. SYED SABIH NASAR,ORTHOPEDIC & SPINAL SURGERY,24.81744784,67.00775898,Ziauddin Hospital
"FARUKH HUSSAIN, DR.",ORTHOPEDIC SURGEON,24.85369521,67.03996306,NICVD
"ARSHAD JAMIL, DR.",ORTHOPEDIC SURGEON,24.85369521,67.03996306,NICVD
"AKRAM MUHAMMAD ALIUDDIN, DR.",ORTHOPEDIC SURGEON,24.85369521,67.03996306,NICVD
"MUHAMMAD IMRAN JAVED, DR.",ORTHOPEDIC SURGEON,24.85369521,67.03996306,NICVD
"MUHAMMAD KHALID, DR.",ORTHOPEDIC SURGEON,24.85369521,67.03996306,NICVD
"MUHAMMAD AMIN CHINOY, DR.",ORTHOPEDIC SURGEON,24.85369521,67.03996306,NICVD
"MAHBOOB GHANI, DR.",ORTHOPEDIC SURGEON,24.85369521,67.03996306,NICVD
Dr. Malik Waseem,ORTHOPEDIC SURGEON,24.94434275,67.13907265,Dow
Dr. Naeem Ul Haq,ORTHOPEDIC SURGEON,24.94434275,67.13907265,Dow
Dr. Nusrat Rasheed,ORTHOPEDIC SURGEON,24.94434275,67.13907265,Dow
Dr. Muhammad Jamil,ORTHOPEDIC SURGEON,24.94434275,67.13907265,Dow
Dr. Nauman Hussain,ORTHOPEDIC SURGEON,24.94434275,67.13907265,Dow
Dr. Abdul Rahman,ORTHOPEDIC SURGEON,24.94434275,67.13907265,Dow
Dr. Furqan Haseeb,ORTHOPEDIC SURGEON,24.91899398,67.06395372,Tabba Heart Institute
DR. DOST MUHAMMAD,ORTHOPEDIC SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. VICKASH KUMAR,ORTHOPEDIC SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. MUHAMMAD IDREES SHAH,ORTHOPEDIC SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. SYED ALI ANWAR JILANI,ORTHOPEDIC SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR NADEEM BALOCH,ORTHOPEDIC SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. NADEEM AKBAR BALOCH,ORTHOPEDIC SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. ARSHAD QAMAR,ORTHOPEDIC SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. MUHAMMAD IDREES SHAH,ORTHOPEDIC SURGEON,24.81744784,67.00775898,Ziauddin Hospital
Dr. Arshad Jamil,ORTHOPEDIC SURGEON,24.8176517,67.11176696,Indus
Dr. Ayesha Saeed,ORTHOPEDIC SURGEON,24.8176517,67.11176696,Indus
Dr. Syed Ali Anwar Jillani,ORTHOPEDIC SURGEON,24.8176517,67.11176696,Indus
Dr. Syed Kamran Ahmed,ORTHOPEDIC SURGEON,24.8176517,67.11176696,Indus
Dr. Asif Ali Arain,OTORHINOLARYNGOLOGY/ENT,24.8176517,67.11176696,Indus
Dr. Shakil Akhtar Ansari,OTORHINOLARYNGOLOGY/ENT,24.8176517,67.11176696,Indus
Saleem Akhtar,PAEDIATRIC CARDIOLOGIST,24.89232084,67.07542773,Agha Khan
Muhammad Kamran Younis Memon,PAEDIATRIC CARDIOLOGIST,24.89232084,67.07542773,Agha Khan
Rumana Sangi,PAEDIATRIC CARDIOLOGIST,24.89232084,67.07542773,Agha Khan
Dr. Arjamand Shouk,PAEDIATRIC CARDIOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Mehnaz Atiq Ahmed,PAEDIATRIC CARDIOLOGIST,24.81441837,67.02243839,South City Hospital
Qalab e Abbas,PAEDIATRIC CRITICAL CARE,24.89232084,67.07542773,Agha Khan
Sidra Ishaque,PAEDIATRIC CRITICAL CARE,24.89232084,67.07542773,Agha Khan
Naveed ur Rehman,PAEDIATRIC CRITICAL CARE,24.89232084,67.07542773,Agha Khan
Emaduddin Siddiqui,PAEDIATRIC EMERGENCY,24.89232084,67.07542773,Agha Khan
Sayyeda Ghazala Kazi,PAEDIATRIC EMERGENCY,24.89232084,67.07542773,Agha Khan
Asad Mian,PAEDIATRIC EMERGENCY,24.89232084,67.07542773,Agha Khan
Abid Ali Jamali,PAEDIATRIC EMERGENCY,24.89232084,67.07542773,Agha Khan
Noor Ulain Farooq,PAEDIATRIC EMERGENCY,24.89232084,67.07542773,Agha Khan
Surraiya Bano,PAEDIATRIC EMERGENCY,24.89232084,67.07542773,Agha Khan
Khadija Nuzhat Humayun,PAEDIATRIC ENDOCRINOLOGIST,24.89232084,67.07542773,Agha Khan
Muzna Arif,PAEDIATRIC ENDOCRINOLOGIST,24.89232084,67.07542773,Agha Khan
Syed Jamal Raza,PAEDIATRIC ENDOCRINOLOGIST,24.89232084,67.07542773,Agha Khan
Kamran Sadiq,PAEDIATRIC GASTROENTEROLOGIST,24.89232084,67.07542773,Agha Khan
Sohail Thobani,PAEDIATRIC GASTROENTEROLOGIST,24.89232084,67.07542773,Agha Khan
Bushra Afroze,PAEDIATRIC GENETICS AND METABOLICS,24.89232084,67.07542773,Agha Khan
Fizza Akbar,PAEDIATRIC GENETICS AND METABOLICS,24.89232084,67.07542773,Agha Khan
Salman Kirmani,PAEDIATRIC GENETICS AND METABOLICS,24.89232084,67.07542773,Agha Khan
Farah Naz Qamar,PAEDIATRIC INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Sonia Qureshi,PAEDIATRIC INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Fyezah Jehan,PAEDIATRIC INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Syed Asad Ali,PAEDIATRIC INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Fatima Mir,PAEDIATRIC INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Ali Faisal Saleem,PAEDIATRIC INFECTIOUS DISEASES,24.89232084,67.07542773,Agha Khan
Dr. Farida Jan,PAEDIATRIC MEDICINE,24.89111874,67.06600414,Liaquat National
Prof. Dr. Mehnaz Atiq Ahmed,PAEDIATRIC MEDICINE,24.89111874,67.06600414,Liaquat National
Dr. Hanif Kamal,PAEDIATRIC MEDICINE,24.89111874,67.06600414,Liaquat National
Dr. Muhammad Salman Khoso,PAEDIATRIC MEDICINE,24.89111874,67.06600414,Liaquat National
Dr. Effat Hisamuddin,PAEDIATRIC MEDICINE,24.89111874,67.06600414,Liaquat National
Dr. Shabbir Ahmed Mallick,PAEDIATRIC MEDICINE,24.89111874,67.06600414,Liaquat National
Dr. Kashif Abbas,PAEDIATRIC MEDICINE,24.89111874,67.06600414,Liaquat National
Dr. Atika Sher,PAEDIATRIC MEDICINE,24.89111874,67.06600414,Liaquat National
Dr. Raman Kumar,PAEDIATRIC MEDICINE,24.89111874,67.06600414,Liaquat National
Prof. Dr. Samina Shamim,PAEDIATRIC MEDICINE,24.89111874,67.06600414,Liaquat National
Ali Shabbir Hussain,PAEDIATRIC NEONATOLOGIST,24.89232084,67.07542773,Agha Khan
Shabina Ariff Ahmed,PAEDIATRIC NEONATOLOGIST,24.89232084,67.07542773,Agha Khan
Waqar Hussain Khowaja,PAEDIATRIC NEONATOLOGIST,24.89232084,67.07542773,Agha Khan
Syed M. Hussain Shah,PAEDIATRIC NEONATOLOGIST,24.89232084,67.07542773,Agha Khan
Khalil Ahmad,PAEDIATRIC NEONATOLOGIST,24.89232084,67.07542773,Agha Khan
Adnan Mirza,PAEDIATRIC NEONATOLOGIST,24.89232084,67.07542773,Agha Khan
Muhammad Sohail Salat,PAEDIATRIC NEONATOLOGIST,24.89232084,67.07542773,Agha Khan
Farhana Amanullah,PAEDIATRIC NEPHROLOGIST,24.89232084,67.07542773,Agha Khan
Vina Tresa,PAEDIATRIC NEPHROLOGIST,24.89232084,67.07542773,Agha Khan
Shahnaz Ibrahim,PAEDIATRIC NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Khairunnisa Mukhtiar,PAEDIATRIC NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Sidra Kaleem,PAEDIATRIC NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Sanam Bano,PAEDIATRIC NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Prem Chand,PAEDIATRIC NEUROLOGIST,24.89232084,67.07542773,Agha Khan
Aisha Khan,PAEDIATRIC OCCUPATIONAL THERAPY,24.89232084,67.07542773,Agha Khan
Zehra Fadoo,PAEDIATRIC ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Sadaf Altaf,PAEDIATRIC ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Naureen Mushtaq,PAEDIATRIC ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Farrah Bashir,PAEDIATRIC ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Asim Fakhruddin Belgaumi,PAEDIATRIC ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Zehra Habib Hasan,PAEDIATRIC PHYSICAL THERAPY AND REHABILITATION,24.89232084,67.07542773,Agha Khan
Rizwana Shaikh,PAEDIATRIC PSYCHOLOGIST,24.89232084,67.07542773,Agha Khan
Vardah Bharuchi,PAEDIATRIC PSYCHOLOGIST,24.89232084,67.07542773,Agha Khan
Shakeel Ahmed,PAEDIATRIC RHEUMATOLOGIST,24.89232084,67.07542773,Agha Khan
Saleem Islam,PAEDIATRIC SURGEON,24.89232084,67.07542773,Agha Khan
Arif Mateen,PAEDIATRIC SURGEON,24.89232084,67.07542773,Agha Khan
Muhammad Anwar Arain,PAEDIATRIC SURGEON,24.89232084,67.07542773,Agha Khan
Saqib Hamid Qazi,PAEDIATRIC SURGEON,24.89232084,67.07542773,Agha Khan
Muhammad Arshad,PAEDIATRIC SURGEON,24.89232084,67.07542773,Agha Khan
Shabbir Hussain,PAEDIATRIC SURGEON,24.89232084,67.07542773,Agha Khan
Muhammad Aqil Soomro,PAEDIATRIC SURGEON,24.89232084,67.07542773,Agha Khan
